open;high;low;close;volume
237.18;240.55;236.44;240.24;1910558
241.2;243.02;239.68;241.24;1505926
241.98;244.1253;240.07;240.84;1219687
240.77;244.35;240.02;240.44;1212824
242.52;248.62;242.435;245.87;1886521
245.7;245.7;240.675;241.1;1096688
240.0;241.92;238.7801;241.12;1030039
240.63;244.07;240.19;243.32;962321
242.36;245.53;242.36;245.13;1209763
245.85;249.69;244.69;247.85;1144696
247.8;248.28;245.39;245.49;888694
246.0;247.07;244.79;244.8;1115599
244.19;244.19;240.34;241.76;1483099
242.0;242.67;240.16;240.99;900136
241.55;246.05;241.55;243.7;1038827
243.07;244.03;239.9;243.48;915450
245.02;248.66;244.5;246.25;1031235
246.04;247.45;245.48;246.94;803784
247.34;249.92;247.34;248.79;1031352
248.79;252.29;248.79;251.11;1263756
250.14;250.765;246.6;246.94;1168178
246.86;247.66;243.805;244.47;1205364
245.66;246.07;244.4752;245.02;1066105
246.34;249.84;246.34;248.9;1650886
249.46;249.67;247.26;247.63;857931
248.12;248.38;246.8;247.6;981699
247.46;247.93;245.85;246.74;1171397
246.42;246.65;243.44;243.95;1476028
243.9;243.93;240.83;241.29;1891639
241.06;245.19;240.38;244.76;1889245
244.14;247.13;243.0508;246.19;1069426
245.0;248.33;244.05;245.97;1217259
246.08;250.98;245.53;249.45;1230077
248.89;250.14;247.3007;249.36;1151554
249.36;254.27;248.59;252.98;1558191
254.48;257.33;252.78;253.17;1717553
253.4;256.91;253.31;255.44;1253281
257.275;259.25;253.67;255.73;2226450
249.74;250.0;241.22;241.58;6941218
241.3;243.51;238.64;242.88;3288686
244.65;247.57;244.15;246.81;2379850
249.23;250.95;246.83;247.32;2390061
246.54;247.12;242.6292;243.84;1716618
244.32;244.52;238.8;239.2;2921072
239.57;243.19;238.9;241.11;2270877
241.44;242.18;239.25;240.7;1422505
239.92;241.18;237.51;240.79;1837736
242.48;243.55;239.37;239.93;1427362
239.48;240.94;238.81;239.0;1223988
239.34;243.36;239.33;240.94;1268973
240.81;242.39;237.67;239.07;1101333
239.01;239.5999;232.93;236.06;1520588
234.92;238.6;232.78;234.99;1528001
234.4;234.75;229.15;229.75;1668696
229.15;229.55;221.35;221.46;2575682
220.51;224.7;216.81;217.42;2739665
224.14;224.76;217.65;221.0;2869563
220.93;221.66;219.1;221.02;2276746
222.92;226.35;221.685;226.18;1722129
226.0;226.0;222.4386;223.46;1377766
222.5;223.43;216.09;217.29;1906799
217.65;220.74;216.9659;219.8;1691016
219.75;220.67;217.04;218.4;1366254
215.05;219.45;212.18;218.38;1953786
216.62;219.42;208.8501;209.2;2168521
211.33;215.51;210.56;213.78;1632922
210.88;214.245;208.1;210.53;1678313
213.56;215.88;207.9;211.04;1356443
211.08;217.14;210.9;216.53;1302404
219.08;222.86;219.08;220.34;1721839
221.0;225.13;218.35;224.04;1537707
226.67;227.65;220.45;221.66;1808386
222.1;224.095;221.58;222.61;1257188
222.54;227.17;221.92;226.77;1252963
228.37;231.56;225.17;231.28;1289179
230.35;231.805;227.85;229.4;1039702
229.0;229.6;222.66;224.4;1694987
224.59;225.19;218.77;219.63;1577838
220.79;225.25;220.04;222.51;1086450
224.54;227.3;222.99;225.16;1380291
223.23;229.46;221.98;227.81;1285887
226.88;228.17;224.59;226.69;1240878
226.46;228.99;224.69;226.3;1106185
222.72;224.17;220.02;221.34;1620559
222.35;226.3;222.35;222.55;1019939
221.42;226.0;220.5555;223.4;498231
225.88;226.1178;223.1;225.04;1165654
223.78;225.85;222.42;225.23;1122017
226.56;231.85;225.13;231.85;1311488
230.92;231.495;227.33;227.5;1162875
227.2;229.57;226.25;229.0;1588884
232.66;234.49;228.27;230.04;1465937
227.0;227.55;212.8;215.52;3819609
212.0;215.31;209.5;215.06;2248350
214.7;217.45;200.12;201.39;3101137
198.71;198.73;188.51;192.93;5887253
195.37;196.5;187.03;189.65;4584578
192.39;193.12;187.58;188.27;3684676
189.03;189.45;183.5533;187.18;4194763
185.15;188.75;183.1;184.11;2558207
183.11;186.17;181.28;182.19;3401967
183.53;186.14;182.95;185.01;4300811
169.22;171.6299;162.5;162.51;15288476
161.99;164.99;158.34;159.72;6552704
158.01;159.79;154.66;158.0;6969364
156.95;157.73;152.61;152.7;2935220
154.0;160.15;150.9438;160.15;3503088
158.5;161.02;155.28;161.02;2880213
162.26;163.79;158.3118;158.98;2876824
159.56;161.65;158.9;161.33;2175504
158.52;163.38;157.57;163.19;2125743
161.79;163.0699;156.96;157.19;3033601
160.2;164.98;159.5;164.43;2938619
164.89;166.85;162.15;166.73;2989385
168.7;169.42;165.31;167.02;2610804
167.65;171.22;167.1;170.59;2750879
169.07;170.62;167.93;170.12;1958548
169.49;171.14;167.2;170.99;2836729
169.87;173.1;169.12;171.55;2224999
171.47;172.65;169.02;170.63;2165376
171.19;174.2295;170.94;171.36;2342813
170.96;175.0;170.73;173.27;1789705
175.18;179.19;174.55;176.91;3072070
176.31;176.72;174.02;175.9;2106117
176.84;177.08;171.28;173.68;1853115
173.37;174.28;171.79;174.1;1630332
175.89;177.56;175.02;175.36;1968647
173.5;174.33;171.71;173.96;1355484
174.0;174.296;172.515;173.58;1090235
175.12;178.23;173.16;177.47;1563140
178.71;178.71;176.58;177.57;1865069
178.3;180.12;178.06;179.31;1812460
179.19;182.74;178.3;182.73;1694685
183.0;184.32;182.08;183.73;1671226
183.39;185.03;182.86;183.81;1485274
182.77;183.4372;179.95;181.37;1854020
180.04;180.18;173.77;177.24;2461409
177.8;181.24;177.65;181.09;1644651
182.63;186.23;181.95;185.45;1819489
186.1;187.0399;185.12;185.62;1364391
184.54;185.22;182.97;183.92;1557238
179.0;179.5;176.96;179.3;4730679
179.16;181.8;178.93;180.25;1836402
180.98;183.02;180.26;181.91;1414672
181.78;183.46;181.42;182.28;1033929
182.07;182.28;176.1;180.49;2023394
181.94;183.65;180.68;181.07;1652877
180.83;183.964;180.51;181.71;1612647
181.07;182.242;179.9004;181.81;966223
181.46;181.64;180.21;181.0;1261033
182.02;184.44;182.0;182.8;1473289
184.07;185.31;179.9;181.14;1694906
180.44;181.15;178.55;180.01;1474521
180.59;180.76;177.35;178.18;1442056
176.2;176.62;172.08;172.86;3743913
169.85;172.62;167.61;171.78;2059266
172.09;176.62;171.86;176.45;1683161
177.0;178.203;175.57;177.17;1506195
178.28;180.1;177.45;179.53;1223019
179.24;179.5286;177.5;179.08;1217151
179.48;181.84;177.59;177.98;2481518
178.13;182.42;178.13;182.4;2230311
183.82;185.0;180.68;181.41;4276971
172.75;175.77;169.6605;175.07;9287776
174.45;179.34;172.49;178.99;3156096
177.55;178.13;173.84;173.99;2439459
173.92;174.87;171.3669;172.07;1851031
173.25;175.24;172.4748;175.15;1430629
175.12;176.49;174.59;176.09;1571929
174.85;178.26;174.85;177.9;2031471
179.02;182.09;178.91;181.41;2171491
182.27;187.0;182.2203;186.45;2340975
186.51;186.66;183.6817;184.03;1552991
185.59;188.0;184.28;185.19;1263938
184.8;187.7499;184.8;187.67;1303117
187.93;190.37;187.2604;189.9;2301651
189.14;191.56;188.4;191.38;1595105
189.9;190.43;188.85;189.95;1435878
190.0;191.75;189.5;191.0;1069365
191.35;193.0;190.96;191.87;1541290
194.0;196.98;193.1814;196.95;1651385
197.0;197.96;195.55;196.18;1829472
196.25;198.57;195.87;197.23;1457935
198.48;199.32;196.92;198.06;1116765
198.47;199.32;197.82;198.15;1391886
197.08;197.51;195.2;195.98;1529628
195.52;196.08;194.64;195.13;1727525
195.1;198.31;194.5523;197.86;1511765
195.76;195.91;188.63;188.87;3086644
